predicted_label,prediction_prob,defense_action
0,3.3759723e-05,allow
1,0.9999635,block_ip
0,4.9612856e-05,allow
1,0.9998522,block_ip
0,0.00014968803,allow
1,0.9999652,block_ip
0,1.973646e-05,allow
1,0.99965703,block_ip
0,2.2316559e-05,allow
0,6.1190054e-05,allow
1,0.99991894,block_ip
0,2.5106958e-05,allow
1,0.9999523,block_ip
0,3.324208e-05,allow
1,0.99988604,block_ip
1,0.99992776,block_ip
0,9.280547e-05,allow
1,0.9999219,block_ip
0,0.00015939631,allow
0,2.1393067e-05,allow
0,1.6224967e-05,allow
0,1.408775e-05,allow
0,7.578976e-05,allow
0,0.0011654156,allow
0,3.4131477e-05,allow
0,2.641932e-05,allow
0,9.081817e-06,allow
1,0.9993741,block_ip
1,0.9999652,block_ip
1,0.9996896,block_ip
1,0.99996614,block_ip
0,2.655514e-05,allow
1,0.9999291,block_ip
1,0.99992883,block_ip
1,0.999907,block_ip
1,0.9999392,block_ip
0,4.7649693e-05,allow
1,0.99991906,block_ip
0,0.00010642857,allow
0,1.20933055e-05,allow
1,0.9997042,block_ip
1,0.9999503,block_ip
0,9.607595e-06,allow
0,1.4377129e-05,allow
0,0.00045747877,allow
1,0.9999157,block_ip
1,0.9998958,block_ip
0,3.1042444e-05,allow
0,0.00010365258,allow
1,0.99996805,block_ip
0,8.713236e-06,allow
0,6.7147164e-05,allow
1,0.99996614,block_ip
1,0.9999331,block_ip
1,0.99993217,block_ip
1,0.999874,block_ip
0,0.00012168998,allow
0,2.0397547e-05,allow
1,0.9999578,block_ip
0,1.5309775e-05,allow
1,0.9999659,block_ip
0,1.26577e-05,allow
1,0.99991834,block_ip
0,0.063071415,allow
1,0.9999434,block_ip
1,0.999951,block_ip
1,0.996445,block_ip
1,0.9998129,block_ip
1,0.9999292,block_ip
1,0.9999281,block_ip
1,0.9999378,block_ip
1,0.99995005,block_ip
1,0.98759717,block_ip
0,4.8874885e-05,allow
0,1.5839543e-05,allow
1,0.9999217,block_ip
1,0.9999416,block_ip
1,0.99983823,block_ip
1,0.9996326,block_ip
1,0.99996233,block_ip
1,0.9999546,block_ip
1,0.99996567,block_ip
0,2.3265757e-05,allow
0,3.950206e-05,allow
0,2.5874142e-05,allow
1,0.9999404,block_ip
0,2.6989652e-05,allow
0,4.4373475e-05,allow
0,2.5895346e-05,allow
0,1.0752526e-05,allow
1,0.99993134,block_ip
0,3.4419343e-05,allow
1,0.9999647,block_ip
1,0.9998023,block_ip
1,0.99993503,block_ip
0,7.501035e-05,allow
0,7.330334e-05,allow
1,0.9998846,block_ip
1,0.9999182,block_ip
1,0.9999665,block_ip
0,2.1458492e-05,allow
0,3.3611854e-05,allow
0,1.2658232e-05,allow
1,0.99987006,block_ip
0,0.00046725522,allow
0,1.1286226e-05,allow
1,0.9998275,block_ip
0,1.326988e-05,allow
1,0.9999285,block_ip
1,0.99988186,block_ip
1,0.99989426,block_ip
1,0.99991393,block_ip
0,2.6374688e-05,allow
0,1.1338245e-05,allow
1,0.9993911,block_ip
1,0.999967,block_ip
1,0.9999609,block_ip
0,2.2362341e-05,allow
1,0.9995759,block_ip
1,0.99979466,block_ip
0,2.3047793e-05,allow
1,0.9998122,block_ip
0,1.611963e-05,allow
1,0.99991524,block_ip
0,2.180936e-05,allow
1,0.9999428,block_ip
0,3.24571e-05,allow
1,0.9999374,block_ip
1,0.99990916,block_ip
1,0.9999281,block_ip
1,0.9996915,block_ip
1,0.99973375,block_ip
1,0.99996114,block_ip
1,0.9999498,block_ip
0,0.001092394,allow
1,0.9998635,block_ip
0,1.4664253e-05,allow
1,0.9999577,block_ip
1,0.9999392,block_ip
1,0.999843,block_ip
1,0.99989283,block_ip
1,0.9998903,block_ip
1,0.9999504,block_ip
1,0.99984336,block_ip
1,0.9997291,block_ip
1,0.9977181,block_ip
0,1.1294085e-05,allow
0,5.8041376e-05,allow
0,6.1051745e-05,allow
1,0.9999335,block_ip
1,0.99993885,block_ip
1,0.9999615,block_ip
0,3.0717074e-05,allow
1,0.99994576,block_ip
1,0.9998561,block_ip
1,0.99981755,block_ip
0,2.5333833e-05,allow
0,2.5165205e-05,allow
0,1.6956485e-05,allow
1,0.999665,block_ip
0,3.434279e-05,allow
0,0.00031810233,allow
1,0.9999658,block_ip
1,0.9999527,block_ip
0,2.0502332e-05,allow
0,2.0769696e-05,allow
1,0.99991834,block_ip
0,8.2481765e-06,allow
0,1.8350294e-05,allow
0,0.004404943,allow
0,2.4768475e-05,allow
1,0.99995744,block_ip
0,2.626533e-05,allow
0,1.05512545e-05,allow
1,0.999027,block_ip
1,0.999874,block_ip
1,0.9999478,block_ip
1,0.9998739,block_ip
0,3.458468e-05,allow
1,0.99995434,block_ip
0,2.394387e-05,allow
0,1.2908763e-05,allow
1,0.99971575,block_ip
1,0.9999422,block_ip
0,3.3068496e-05,allow
0,1.4413275e-05,allow
0,5.0759452e-05,allow
0,2.8903829e-05,allow
1,0.99993,block_ip
0,3.347954e-05,allow
1,0.9997831,block_ip
1,0.9998964,block_ip
1,0.999933,block_ip
1,0.9999523,block_ip
0,1.5547173e-05,allow
1,0.9999548,block_ip
1,0.9998839,block_ip
0,2.5206087e-05,allow
0,0.00023516362,allow
0,3.8678216e-05,allow
0,2.7013319e-05,allow
0,0.00016552978,allow
1,0.99992216,block_ip
1,0.9999291,block_ip
0,1.6325856e-05,allow
0,2.1438815e-05,allow
0,0.0002929265,allow
0,0.000562015,allow
1,0.9999206,block_ip
1,0.9999355,block_ip
0,0.0061503826,allow
0,5.7608897e-05,allow
1,0.9999436,block_ip
1,0.9999465,block_ip
0,0.000119726035,allow
1,0.9999553,block_ip
1,0.999962,block_ip
1,0.99988735,block_ip
0,1.2683837e-05,allow
0,1.863267e-05,allow
0,2.5106958e-05,allow
1,0.9996691,block_ip
0,0.00021610121,allow
1,0.99986947,block_ip
0,8.316325e-05,allow
0,8.800513e-06,allow
0,0.0026118327,allow
0,3.5007124e-05,allow
0,2.5165205e-05,allow
0,2.305995e-05,allow
1,0.9999511,block_ip
1,0.9997763,block_ip
0,9.27126e-06,allow
1,0.9999577,block_ip
1,0.9999597,block_ip
1,0.9999229,block_ip
1,0.99993575,block_ip
0,0.00012479346,allow
0,2.6153604e-05,allow
1,0.9995315,block_ip
1,0.9998234,block_ip
0,0.0002715621,allow
0,0.00010623459,allow
0,1.6103864e-05,allow
1,0.9999685,block_ip
1,0.9999237,block_ip
1,0.9999341,block_ip
0,3.8606613e-05,allow
1,0.99987805,block_ip
0,2.8490378e-05,allow
0,2.3966304e-05,allow
1,0.9999279,block_ip
1,0.99996424,block_ip
1,0.9998702,block_ip
0,2.0757498e-05,allow
1,0.9997489,block_ip
0,4.3178152e-05,allow
0,1.6498176e-05,allow
1,0.999969,block_ip
0,1.2913724e-05,allow
1,0.999966,block_ip
0,0.0048588836,allow
0,2.002013e-05,allow
1,0.9999199,block_ip
1,0.9999615,block_ip
1,0.9997423,block_ip
0,1.6702139e-05,allow
0,0.00032930681,allow
0,5.047274e-05,allow
0,2.2605296e-05,allow
1,0.999964,block_ip
1,0.99975103,block_ip
1,0.9999478,block_ip
0,0.00036582205,allow
0,1.6965203e-05,allow
0,1.0176477e-05,allow
1,0.99985063,block_ip
0,2.9585744e-05,allow
0,3.230551e-05,allow
1,0.999579,block_ip
0,0.00021530037,allow
0,6.0004375e-05,allow
1,0.99982613,block_ip
1,0.9993507,block_ip
0,1.8743773e-05,allow
0,3.3502954e-05,allow
0,2.0696578e-05,allow
1,0.9999652,block_ip
0,2.8465663e-05,allow
1,0.9998683,block_ip
0,1.8108374e-05,allow
1,0.99991214,block_ip
1,0.99987674,block_ip
0,4.230349e-05,allow
1,0.9999548,block_ip
0,2.2594562e-05,allow
0,0.0047297785,allow
0,3.5840854e-05,allow
0,1.0152157e-05,allow
0,0.019196624,allow
1,0.9999224,block_ip
1,0.9999578,block_ip
1,0.99967396,block_ip
1,0.99996054,block_ip
1,0.9999429,block_ip
0,2.4715268e-05,allow
0,3.0623945e-05,allow
1,0.9999244,block_ip
1,0.9999492,block_ip
1,0.99992085,block_ip
1,0.99991524,block_ip
0,1.3170657e-05,allow
1,0.9998919,block_ip
1,0.9999436,block_ip
1,0.9998543,block_ip
0,2.820087e-05,allow
0,0.0003589316,allow
0,5.4299617e-05,allow
1,0.99927837,block_ip
1,0.99996257,block_ip
1,0.9998086,block_ip
1,0.9998629,block_ip
1,0.99996865,block_ip
1,0.9999536,block_ip
0,2.5067673e-05,allow
1,0.999589,block_ip
0,2.5238198e-05,allow
1,0.99991786,block_ip
0,1.9278154e-05,allow
0,0.0011784357,allow
1,0.9997491,block_ip
0,3.5475034e-05,allow
0,7.794741e-05,allow
1,0.9999337,block_ip
1,0.99995935,block_ip
1,0.9998165,block_ip
0,1.4504806e-05,allow
0,2.010295e-05,allow
1,0.9999659,block_ip
1,0.9998778,block_ip
1,0.9999026,block_ip
1,0.9999521,block_ip
0,1.7121054e-05,allow
1,0.99981576,block_ip
1,0.99993837,block_ip
0,0.00072964135,allow
1,0.99994814,block_ip
1,0.9999521,block_ip
0,1.6895985e-05,allow
1,0.999851,block_ip
1,0.9989631,block_ip
1,0.9999174,block_ip
1,0.9999647,block_ip
0,1.0698356e-05,allow
1,0.9999379,block_ip
0,7.8544705e-05,allow
1,0.9995746,block_ip
1,0.99996114,block_ip
1,0.9997658,block_ip
1,0.9999213,block_ip
0,1.8489101e-05,allow
0,2.2069593e-05,allow
0,0.00030400086,allow
0,3.8336188e-05,allow
0,1.463479e-05,allow
0,1.7121054e-05,allow
0,3.449956e-05,allow
0,2.6254584e-05,allow
0,3.791289e-05,allow
0,0.0033936857,allow
0,2.5806326e-05,allow
1,0.9999597,block_ip
0,3.663465e-05,allow
1,0.9999684,block_ip
0,1.2150065e-05,allow
1,0.9999269,block_ip
0,2.302253e-05,allow
1,0.99879634,block_ip
1,0.9999484,block_ip
0,0.017794278,allow
1,0.9999056,block_ip
0,1.2411933e-05,allow
1,0.9999068,block_ip
1,0.9999517,block_ip
1,0.99995923,block_ip
1,0.9998387,block_ip
0,1.2746358e-05,allow
1,0.99985564,block_ip
0,2.1492118e-05,allow
0,2.1439018e-05,allow
0,2.1386722e-05,allow
0,0.0012138799,allow
1,0.9991653,block_ip
1,0.9999628,block_ip
1,0.9999534,block_ip
1,0.99913055,block_ip
0,2.0012665e-05,allow
0,5.7446785e-05,allow
1,0.9998994,block_ip
0,3.6122325e-05,allow
1,0.9999534,block_ip
1,0.9999306,block_ip
1,0.9990119,block_ip
0,7.242922e-05,allow
0,3.1648586e-05,allow
1,0.99979633,block_ip
0,0.00035534427,allow
1,0.9999312,block_ip
1,0.9999541,block_ip
0,1.09147395e-05,allow
0,0.00011669992,allow
0,2.5934072e-05,allow
1,0.999775,block_ip
0,3.065711e-05,allow
0,0.0005281714,allow
0,2.2490942e-05,allow
0,2.6827422e-05,allow
1,0.9999008,block_ip
0,0.00043630152,allow
0,2.5559393e-05,allow
1,0.99996066,block_ip
0,4.7927184e-05,allow
0,3.3093198e-05,allow
1,0.99996424,block_ip
1,0.9998921,block_ip
1,0.99962425,block_ip
1,0.9999219,block_ip
0,0.0001704461,allow
1,0.99982977,block_ip
0,1.2277749e-05,allow
0,0.00012572798,allow
0,3.2088614e-05,allow
0,4.3239055e-05,allow
0,1.6818707e-05,allow
1,0.99992955,block_ip
0,3.3866614e-05,allow
1,0.999889,block_ip
1,0.9999418,block_ip
0,9.575808e-06,allow
1,0.99996185,block_ip
1,0.9999479,block_ip
0,2.2031196e-05,allow
0,2.3152765e-05,allow
1,0.9978003,block_ip
1,0.99986506,block_ip
0,1.9988805e-05,allow
0,0.0001787968,allow
1,0.9999646,block_ip
0,3.0351954e-05,allow
0,1.6302642e-05,allow
0,2.1905182e-05,allow
0,1.0843454e-05,allow
0,1.5500806e-05,allow
0,1.6079144e-05,allow
0,7.7942204e-05,allow
0,4.450311e-05,allow
0,9.470558e-06,allow
1,0.9999664,block_ip
0,0.00015734922,allow
0,5.408943e-05,allow
0,8.045469e-06,allow
0,9.6091435e-06,allow
1,0.999954,block_ip
1,0.99990165,block_ip
1,0.9992969,block_ip
0,1.2552241e-05,allow
1,0.99982846,block_ip
1,0.9994842,block_ip
1,0.9998307,block_ip
1,0.9999244,block_ip
1,0.99995565,block_ip
1,0.99996233,block_ip
1,0.9999647,block_ip
0,4.391081e-05,allow
0,1.8440342e-05,allow
0,1.977797e-05,allow
1,0.9998702,block_ip
0,0.0003221323,allow
1,0.9998202,block_ip
0,1.956934e-05,allow
1,0.9999287,block_ip
1,0.99990714,block_ip
0,0.00028504603,allow
0,5.4263746e-05,allow
0,2.2957853e-05,allow
1,0.9997924,block_ip
1,0.99993193,block_ip
1,0.9999647,block_ip
0,2.9528044e-05,allow
1,0.9999579,block_ip
0,1.1611505e-05,allow
1,0.9997638,block_ip
1,0.9999652,block_ip
0,4.6807185e-05,allow
0,2.7900332e-05,allow
0,1.6606844e-05,allow
1,0.99993217,block_ip
0,1.144437e-05,allow
1,0.99992275,block_ip
1,0.99961096,block_ip
1,0.99971014,block_ip
1,0.9996685,block_ip
1,0.9999646,block_ip
0,2.921423e-05,allow
1,0.9999571,block_ip
1,0.9998355,block_ip
1,0.99995613,block_ip
0,2.0264637e-05,allow
0,3.9483606e-05,allow
1,0.9999602,block_ip
1,0.99979645,block_ip
0,4.0730025e-05,allow
0,7.0420414e-05,allow
1,0.99995303,block_ip
1,0.99993765,block_ip
1,0.99975747,block_ip
0,5.2063657e-05,allow
0,2.3186925e-05,allow
1,0.999925,block_ip
1,0.99975187,block_ip
1,0.9997923,block_ip
0,0.00018649764,allow
0,6.973997e-05,allow
1,0.9998901,block_ip
0,0.0002577281,allow
1,0.99993527,block_ip
1,0.9998677,block_ip
1,0.9999677,block_ip
0,2.1915084e-05,allow
1,0.99994814,block_ip
1,0.99996114,block_ip
1,0.9999124,block_ip
1,0.99995065,block_ip
1,0.9999521,block_ip
0,0.000119293094,allow
1,0.99980456,block_ip
0,2.006809e-05,allow
1,0.99983466,block_ip
0,0.000108847285,allow
1,0.9997278,block_ip
1,0.9999652,block_ip
1,0.9999335,block_ip
0,3.0731313e-05,allow
0,9.3858784e-05,allow
1,0.9992119,block_ip
0,3.3457552e-05,allow
1,0.999843,block_ip
0,0.022561677,allow
1,0.9999604,block_ip
0,2.9833966e-05,allow
0,2.4749941e-05,allow
0,0.00017224475,allow
1,0.9999466,block_ip
1,0.9999037,block_ip
1,0.9999492,block_ip
0,1.6571326e-05,allow
0,3.8527392e-05,allow
1,0.99990094,block_ip
1,0.9999187,block_ip
0,2.4932899e-05,allow
1,0.999853,block_ip
1,0.9999267,block_ip
0,3.8362923e-05,allow
0,2.784438e-05,allow
0,5.4624892e-05,allow
0,0.00013921104,allow
1,0.9999019,block_ip
0,2.9245088e-05,allow
0,4.7838323e-05,allow
0,0.00031496602,allow
0,2.167649e-05,allow
1,0.99975675,block_ip
1,0.9995371,block_ip
0,1.298996e-05,allow
1,0.9999274,block_ip
1,0.99983656,block_ip
0,1.215462e-05,allow
0,6.0491522e-05,allow
1,0.99991584,block_ip
0,0.000108717104,allow
1,0.99996006,block_ip
0,0.0020729129,allow
1,0.9999466,block_ip
1,0.9998963,block_ip
1,0.9972357,block_ip
0,0.00013671306,allow
0,2.1531137e-05,allow
0,1.722257e-05,allow
1,0.99938464,block_ip
1,0.9998473,block_ip
1,0.9999027,block_ip
1,0.9999312,block_ip
1,0.9999242,block_ip
1,0.99994874,block_ip
1,0.9999505,block_ip
1,0.999915,block_ip
0,3.5538116e-05,allow
0,1.0828665e-05,allow
0,4.7605863e-05,allow
0,9.343986e-05,allow
1,0.9999653,block_ip
1,0.99993634,block_ip
1,0.99971765,block_ip
1,0.99974734,block_ip
1,0.9999064,block_ip
1,0.9999248,block_ip
0,2.128377e-05,allow
0,1.8026996e-05,allow
0,1.394961e-05,allow
0,1.5182597e-05,allow
1,0.9998228,block_ip
1,0.99996483,block_ip
0,9.374813e-06,allow
0,0.00016903979,allow
1,0.9999647,block_ip
1,0.99996114,block_ip
1,0.99984586,block_ip
1,0.99993694,block_ip
1,0.9999069,block_ip
0,0.0016473297,allow
0,1.1475485e-05,allow
1,0.9998889,block_ip
1,0.99994636,block_ip
1,0.9999651,block_ip
1,0.9999548,block_ip
0,0.00011675033,allow
0,1.7837687e-05,allow
0,4.2200987e-05,allow
1,0.99985373,block_ip
1,0.9998964,block_ip
0,2.1079468e-05,allow
1,0.99987483,block_ip
0,5.164039e-05,allow
1,0.9999292,block_ip
1,0.9999094,block_ip
1,0.999969,block_ip
1,0.9998198,block_ip
0,3.806381e-05,allow
1,0.9995826,block_ip
0,0.00045747877,allow
0,7.3564183e-06,allow
0,5.228063e-05,allow
0,2.4186631e-05,allow
0,0.0003016174,allow
1,0.99905246,block_ip
0,3.0051753e-05,allow
1,0.99962604,block_ip
1,0.999908,block_ip
1,0.9999484,block_ip
0,0.00022818227,allow
0,1.9978075e-05,allow
1,0.9996983,block_ip
1,0.9999521,block_ip
0,2.6883536e-05,allow
0,2.6436282e-05,allow
1,0.99981254,block_ip
1,0.9998323,block_ip
0,0.00026138112,allow
1,0.99995565,block_ip
0,0.00035223606,allow
0,2.4637142e-05,allow
0,5.8628266e-05,allow
0,2.0922753e-05,allow
0,5.5715285e-05,allow
0,0.000100261146,allow
0,1.0444284e-05,allow
0,2.8793618e-05,allow
0,2.9715391e-05,allow
1,0.999967,block_ip
1,0.9999397,block_ip
1,0.99955696,block_ip
1,0.9999409,block_ip
0,3.322316e-05,allow
0,1.8043214e-05,allow
0,0.00013648746,allow
0,2.4864157e-05,allow
0,4.6945403e-05,allow
0,2.4836689e-05,allow
0,8.747838e-06,allow
1,0.9997886,block_ip
1,0.99995506,block_ip
0,1.9369227e-05,allow
1,0.9996302,block_ip
1,0.99978787,block_ip
1,0.9999646,block_ip
1,0.9995408,block_ip
0,1.2962907e-05,allow
1,0.99992466,block_ip
0,0.000105006664,allow
1,0.9999231,block_ip
0,0.00023487612,allow
0,7.4678115e-05,allow
1,0.9997696,block_ip
1,0.99996793,block_ip
1,0.99995005,block_ip
0,2.5867332e-05,allow
1,0.99995816,block_ip
1,0.99987423,block_ip
0,5.4680506e-05,allow
0,2.8019305e-05,allow
0,2.2634697e-05,allow
0,5.3497297e-05,allow
1,0.99988294,block_ip
0,0.18453951,allow
0,0.00021011836,allow
0,0.00032793146,allow
1,0.99996316,block_ip
1,0.99975663,block_ip
0,1.159619e-05,allow
0,4.5733148e-05,allow
1,0.9998405,block_ip
1,0.99928916,block_ip
1,0.9997267,block_ip
0,2.2262397e-05,allow
0,5.6628574e-05,allow
0,1.9657005e-05,allow
0,4.3347347e-05,allow
0,8.782827e-05,allow
1,0.99994564,block_ip
1,0.99991465,block_ip
1,0.99990845,block_ip
0,2.8009981e-05,allow
0,2.032632e-05,allow
0,1.5089177e-05,allow
0,0.00011313184,allow
1,0.9998747,block_ip
1,0.9998411,block_ip
1,0.99980456,block_ip
1,0.9999616,block_ip
0,1.756925e-05,allow
0,1.1212042e-05,allow
0,0.000120051845,allow
1,0.9984201,block_ip
1,0.9999219,block_ip
0,2.8579361e-05,allow
1,0.99994147,block_ip
1,0.9996797,block_ip
0,8.935496e-05,allow
1,0.9999672,block_ip
1,0.99970645,block_ip
1,0.9998379,block_ip
0,1.0576794e-05,allow
0,3.5283967e-05,allow
1,0.9999573,block_ip
0,3.4482982e-05,allow
1,0.99982125,block_ip
1,0.9998758,block_ip
1,0.9999305,block_ip
0,1.0980063e-05,allow
0,4.021719e-05,allow
1,0.99984086,block_ip
1,0.99992275,block_ip
0,0.00012055522,allow
0,0.0007351586,allow
1,0.99994946,block_ip
1,0.9999589,block_ip
0,0.00011313184,allow
0,6.574968e-05,allow
0,1.1120474e-05,allow
0,2.9695051e-05,allow
1,0.99988353,block_ip
1,0.99997187,block_ip
0,4.514006e-05,allow
0,1.52297425e-05,allow
0,1.0980797e-05,allow
1,0.9999492,block_ip
1,0.9999306,block_ip
0,0.00044061488,allow
0,0.0029500858,allow
1,0.9999546,block_ip
0,4.384792e-05,allow
0,1.872355e-05,allow
0,5.515614e-05,allow
0,0.00021011836,allow
1,0.9999434,block_ip
1,0.999959,block_ip
1,0.99995506,block_ip
0,3.2872234e-05,allow
1,0.99995124,block_ip
0,8.3651044e-05,allow
1,0.9997626,block_ip
0,4.4994064e-05,allow
1,0.9999492,block_ip
1,0.9999683,block_ip
1,0.99975306,block_ip
0,4.9581402e-05,allow
1,0.9998747,block_ip
0,2.1354705e-05,allow
0,2.710663e-05,allow
0,0.000111818765,allow
1,0.9998385,block_ip
1,0.9998006,block_ip
1,0.9998728,block_ip
0,1.9369227e-05,allow
1,0.99996686,block_ip
1,0.9999466,block_ip
1,0.99995196,block_ip
0,1.8967825e-05,allow
1,0.99994755,block_ip
1,0.999964,block_ip
1,0.999966,block_ip
0,2.0843907e-05,allow
1,0.99995065,block_ip
0,1.9713907e-05,allow
1,0.9999163,block_ip
0,3.0855914e-05,allow
0,2.2244316e-05,allow
1,0.9998983,block_ip
1,0.999954,block_ip
0,3.6753027e-05,allow
1,0.99993837,block_ip
0,4.3997996e-05,allow
1,0.9957854,block_ip
0,9.528971e-05,allow
0,6.315315e-05,allow
1,0.999967,block_ip
1,0.999946,block_ip
1,0.99994254,block_ip
0,3.7411257e-05,allow
1,0.9999591,block_ip
1,0.9999502,block_ip
0,3.5276535e-05,allow
0,2.222076e-05,allow
0,2.3657023e-05,allow
0,2.254237e-05,allow
0,2.6107975e-05,allow
1,0.99993134,block_ip
0,3.0843203e-05,allow
0,1.5434338e-05,allow
1,0.9990627,block_ip
0,5.0692408e-05,allow
0,4.0702573e-05,allow
1,0.99988663,block_ip
0,4.35397e-05,allow
0,2.2362341e-05,allow
0,1.6103864e-05,allow
0,2.5857986e-05,allow
0,7.169223e-05,allow
1,0.99994874,block_ip
1,0.99990475,block_ip
1,0.9999621,block_ip
0,0.00014579097,allow
0,3.7380803e-05,allow
1,0.99995494,block_ip
0,3.309118e-05,allow
0,1.544868e-05,allow
1,0.99982506,block_ip
0,4.5713048e-05,allow
1,0.9999504,block_ip
0,1.1278941e-05,allow
0,0.00032138047,allow
1,0.9996629,block_ip
0,2.692813e-05,allow
1,0.99980015,block_ip
1,0.99996316,block_ip
0,0.0003316702,allow
1,0.99987435,block_ip
0,2.366894e-05,allow
1,0.9997631,block_ip
0,0.00019029627,allow
0,3.2363263e-05,allow
1,0.9999355,block_ip
0,3.1919255e-05,allow
0,1.9957472e-05,allow
1,0.9998952,block_ip
1,0.9999542,block_ip
0,7.976733e-06,allow
1,0.9999573,block_ip
1,0.9999422,block_ip
1,0.99971145,block_ip
1,0.99959165,block_ip
1,0.9998846,block_ip
0,3.2614065e-05,allow
1,0.99993634,block_ip
1,0.9998965,block_ip
1,0.9999548,block_ip
1,0.9995832,block_ip
0,5.8201003e-05,allow
0,2.2537704e-05,allow
0,2.6069336e-05,allow
1,0.9998586,block_ip
0,1.6594004e-05,allow
1,0.9999509,block_ip
0,8.707175e-05,allow
0,0.0018028377,allow
0,7.811356e-05,allow
1,0.9999201,block_ip
0,3.9551516e-05,allow
1,0.99994683,block_ip
0,1.35518385e-05,allow
1,0.9996075,block_ip
0,9.053203e-06,allow
1,0.9999484,block_ip
0,1.936882e-05,allow
0,2.119006e-05,allow
0,4.4565073e-05,allow
1,0.9999335,block_ip
1,0.9999652,block_ip
1,0.99995005,block_ip
0,4.0076266e-05,allow
1,0.99974877,block_ip
1,0.9999279,block_ip
1,0.99994564,block_ip
0,4.6324527e-05,allow
1,0.999553,block_ip
1,0.99992156,block_ip
0,1.03154125e-05,allow
0,0.0002264633,allow
1,0.99990165,block_ip
1,0.9996991,block_ip
1,0.99976164,block_ip
1,0.99993634,block_ip
1,0.99991214,block_ip
0,1.7576323e-05,allow
1,0.99954873,block_ip
0,1.0786716e-05,allow
1,0.99995756,block_ip
1,0.9999571,block_ip
1,0.999949,block_ip
1,0.9999647,block_ip
1,0.9998783,block_ip
1,0.99996316,block_ip
1,0.99994373,block_ip
0,1.8990197e-05,allow
1,0.999198,block_ip
0,0.00022414094,allow
1,0.9999479,block_ip
1,0.9998416,block_ip
0,1.9818772e-05,allow
1,0.99995005,block_ip
0,9.2557375e-06,allow
1,0.9992261,block_ip
1,0.9998374,block_ip
0,9.939548e-06,allow
1,0.9999465,block_ip
1,0.9999368,block_ip
0,9.715145e-06,allow
0,0.00090711314,allow
1,0.99987006,block_ip
